@id,@type,dc:date,@context,dc:title,owl:sameAs,odpt:railway,odpt:operator,odpt:stationTitle,odpt:connectingRailway,odpt:stationCode,odpt:passengerSurvey,geo:lat,geo:long,odpt:stationTimetable,cdName,cdNum
urn:ucode:_00001C00000000000001000003102631,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,蒲田,odpt.Station:JR-East.KeihinTohokuNegishi.Kamata,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Kamata', 'ja': '蒲田'}","['odpt.Railway:Tokyu.Ikegami', 'odpt.Railway:Tokyu.TokyuTamagawa']",JK017,['odpt.PassengerSurvey:JR-East.Kamata'],35.56214,139.71566,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kamata.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kamata.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kamata.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kamata.Southbound.SaturdayHoliday']",JK,17
urn:ucode:_00001C00000000000001000003102632,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,大森,odpt.Station:JR-East.KeihinTohokuNegishi.Omori,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Omori', 'ja': '大森'}",,JK018,['odpt.PassengerSurvey:JR-East.Omori'],35.5888,139.72788,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Omori.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Omori.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Omori.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Omori.Southbound.SaturdayHoliday']",JK,18
urn:ucode:_00001C00000000000001000003102633,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,大井町,odpt.Station:JR-East.KeihinTohokuNegishi.Oimachi,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Oimachi', 'ja': '大井町'}","['odpt.Railway:TWR.Rinkai', 'odpt.Railway:Tokyu.Oimachi']",JK019,['odpt.PassengerSurvey:JR-East.Oimachi'],35.60658,139.73483000000002,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Oimachi.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Oimachi.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Oimachi.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Oimachi.Southbound.SaturdayHoliday']",JK,19
urn:ucode:_00001C00000000000001000003102634,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,品川,odpt.Station:JR-East.KeihinTohokuNegishi.Shinagawa,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Shinagawa', 'ja': '品川'}","['odpt.Railway:JR-East.JobanRapid', 'odpt.Railway:JR-East.Tokaido', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:JR-East.Yokosuka', 'odpt.Railway:Keikyu.Main']",JK020,['odpt.PassengerSurvey:JR-East.Shinagawa'],35.6288,139.73871,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Shinagawa.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Shinagawa.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Shinagawa.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Shinagawa.Southbound.SaturdayHoliday']",JK,20
urn:ucode:_00001C0000000000000100000346469E,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,高輪ゲートウェイ,odpt.Station:JR-East.KeihinTohokuNegishi.TakanawaGateway,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Takanawa Gateway', 'ja': '高輪ゲートウェイ'}",['odpt.Railway:JR-East.Yamanote'],JK021,['odpt.PassengerSurvey:JR-East.TakanawaGateway'],35.6355,139.7407,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.TakanawaGateway.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.TakanawaGateway.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.TakanawaGateway.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.TakanawaGateway.Southbound.SaturdayHoliday']",JK,21
urn:ucode:_00001C00000000000001000003102635,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,田町,odpt.Station:JR-East.KeihinTohokuNegishi.Tamachi,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Tamachi', 'ja': '田町'}","['odpt.Railway:JR-East.Yamanote', 'odpt.Railway:Toei.Asakusa', 'odpt.Railway:Toei.Mita']",JK022,['odpt.PassengerSurvey:JR-East.Tamachi'],35.64574,139.7476,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tamachi.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tamachi.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tamachi.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tamachi.Southbound.SaturdayHoliday']",JK,22
urn:ucode:_00001C00000000000001000003102636,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,浜松町,odpt.Station:JR-East.KeihinTohokuNegishi.Hamamatsucho,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Hamamatsucho', 'ja': '浜松町'}","['odpt.Railway:JR-East.Yamanote', 'odpt.Railway:Toei.Asakusa', 'odpt.Railway:Toei.Oedo', 'odpt.Railway:TokyoMonorail.HanedaAirport']",JK023,['odpt.PassengerSurvey:JR-East.Hamamatsucho'],35.65546,139.75705,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Hamamatsucho.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Hamamatsucho.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Hamamatsucho.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Hamamatsucho.Southbound.SaturdayHoliday']",JK,23
urn:ucode:_00001C00000000000001000003102637,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,新橋,odpt.Station:JR-East.KeihinTohokuNegishi.Shimbashi,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Shimbashi', 'ja': '新橋'}","['odpt.Railway:JR-East.JobanRapid', 'odpt.Railway:JR-East.Tokaido', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:JR-East.Yokosuka', 'odpt.Railway:Toei.Asakusa', 'odpt.Railway:TokyoMetro.Ginza', 'odpt.Railway:Yurikamome.Yurikamome']",JK024,['odpt.PassengerSurvey:JR-East.Shimbashi'],35.6663,139.75788,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Shimbashi.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Shimbashi.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Shimbashi.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Shimbashi.Southbound.SaturdayHoliday']",JK,24
urn:ucode:_00001C00000000000001000003102638,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,有楽町,odpt.Station:JR-East.KeihinTohokuNegishi.Yurakucho,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Yurakucho', 'ja': '有楽町'}","['odpt.Railway:JR-East.Yamanote', 'odpt.Railway:TokyoMetro.Yurakucho']",JK025,['odpt.PassengerSurvey:JR-East.Yurakucho'],35.67491,139.76288,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Yurakucho.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Yurakucho.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Yurakucho.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Yurakucho.Southbound.SaturdayHoliday']",JK,25
urn:ucode:_00001C00000000000001000003102639,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,東京,odpt.Station:JR-East.KeihinTohokuNegishi.Tokyo,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Tokyo', 'ja': '東京'}","['odpt.Railway:JR-East.AkitaShinkansen', 'odpt.Railway:JR-East.ChuoRapid', 'odpt.Railway:JR-East.HokurikuShinkansen', 'odpt.Railway:JR-East.JobanRapid', 'odpt.Railway:JR-East.JoetsuShinkansen', 'odpt.Railway:JR-East.Keiyo', 'odpt.Railway:JR-East.SobuRapid', 'odpt.Railway:JR-East.Takasaki', 'odpt.Railway:JR-East.TohokuShinkansen', 'odpt.Railway:JR-East.Tokaido', 'odpt.Railway:JR-East.Utsunomiya', 'odpt.Railway:JR-East.YamagataShinkansen', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:JR-East.Yokosuka', 'odpt.Railway:TokyoMetro.Marunouchi']",JK026,['odpt.PassengerSurvey:JR-East.Tokyo'],35.6813,139.76703999999998,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tokyo.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tokyo.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tokyo.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tokyo.Southbound.SaturdayHoliday']",JK,26
urn:ucode:_00001C0000000000000100000310263A,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,神田,odpt.Station:JR-East.KeihinTohokuNegishi.Kanda,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Kanda', 'ja': '神田'}","['odpt.Railway:JR-East.ChuoRapid', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:TokyoMetro.Ginza']",JK027,['odpt.PassengerSurvey:JR-East.Kanda'],35.69157,139.77065,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kanda.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kanda.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kanda.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kanda.Southbound.SaturdayHoliday']",JK,27
urn:ucode:_00001C0000000000000100000310263B,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,秋葉原,odpt.Station:JR-East.KeihinTohokuNegishi.Akihabara,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Akihabara', 'ja': '秋葉原'}","['odpt.Railway:JR-East.ChuoSobuLocal', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:MIR.TsukubaExpress', 'odpt.Railway:Toei.Shinjuku', 'odpt.Railway:TokyoMetro.Hibiya']",JK028,['odpt.PassengerSurvey:JR-East.Akihabara'],35.69824000000001,139.77288,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Akihabara.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Akihabara.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Akihabara.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Akihabara.Southbound.SaturdayHoliday']",JK,28
urn:ucode:_00001C0000000000000100000310263C,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,御徒町,odpt.Station:JR-East.KeihinTohokuNegishi.Okachimachi,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Okachimachi', 'ja': '御徒町'}","['odpt.Railway:JR-East.Yamanote', 'odpt.Railway:Toei.Oedo', 'odpt.Railway:TokyoMetro.Ginza', 'odpt.Railway:TokyoMetro.Hibiya']",JK029,['odpt.PassengerSurvey:JR-East.Okachimachi'],35.70713,139.77454,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Okachimachi.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Okachimachi.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Okachimachi.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Okachimachi.Southbound.SaturdayHoliday']",JK,29
urn:ucode:_00001C0000000000000100000310263D,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,上野,odpt.Station:JR-East.KeihinTohokuNegishi.Ueno,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Ueno', 'ja': '上野'}","['odpt.Railway:JR-East.AkitaShinkansen', 'odpt.Railway:JR-East.HokurikuShinkansen', 'odpt.Railway:JR-East.JobanRapid', 'odpt.Railway:JR-East.JoetsuShinkansen', 'odpt.Railway:JR-East.Takasaki', 'odpt.Railway:JR-East.TohokuShinkansen', 'odpt.Railway:JR-East.Utsunomiya', 'odpt.Railway:JR-East.YamagataShinkansen', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:Keisei.Main', 'odpt.Railway:TokyoMetro.Ginza', 'odpt.Railway:TokyoMetro.Hibiya']",JK030,['odpt.PassengerSurvey:JR-East.Ueno'],35.71351,139.77676,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Ueno.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Ueno.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Ueno.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Ueno.Southbound.SaturdayHoliday']",JK,30
urn:ucode:_00001C0000000000000100000310263E,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,鶯谷,odpt.Station:JR-East.KeihinTohokuNegishi.Uguisudani,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Uguisudani', 'ja': '鶯谷'}",['odpt.Railway:JR-East.Yamanote'],JK031,['odpt.PassengerSurvey:JR-East.Uguisudani'],35.72129,139.77787,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Uguisudani.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Uguisudani.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Uguisudani.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Uguisudani.Southbound.SaturdayHoliday']",JK,31
urn:ucode:_00001C0000000000000100000310263F,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,日暮里,odpt.Station:JR-East.KeihinTohokuNegishi.Nippori,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Nippori', 'ja': '日暮里'}","['odpt.Railway:JR-East.JobanRapid', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:Keisei.Main', 'odpt.Railway:Toei.NipporiToneri']",JK032,['odpt.PassengerSurvey:JR-East.Nippori'],35.72712,139.77093,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Nippori.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Nippori.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Nippori.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Nippori.Southbound.SaturdayHoliday']",JK,32
urn:ucode:_00001C00000000000001000003102640,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,西日暮里,odpt.Station:JR-East.KeihinTohokuNegishi.NishiNippori,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Nishi-Nippori', 'ja': '西日暮里'}","['odpt.Railway:JR-East.Yamanote', 'odpt.Railway:Toei.NipporiToneri', 'odpt.Railway:TokyoMetro.Chiyoda']",JK033,['odpt.PassengerSurvey:JR-East.NishiNippori'],35.73184000000001,139.76676,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.NishiNippori.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.NishiNippori.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.NishiNippori.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.NishiNippori.Southbound.SaturdayHoliday']",JK,33
urn:ucode:_00001C00000000000001000003102641,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,田端,odpt.Station:JR-East.KeihinTohokuNegishi.Tabata,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Tabata', 'ja': '田端'}",['odpt.Railway:JR-East.Yamanote'],JK034,['odpt.PassengerSurvey:JR-East.Tabata'],35.7374,139.76148999999998,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tabata.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tabata.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tabata.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Tabata.Southbound.SaturdayHoliday']",JK,34
urn:ucode:_00001C00000000000001000003102642,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,上中里,odpt.Station:JR-East.KeihinTohokuNegishi.KamiNakazato,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Kami-Nakazato', 'ja': '上中里'}",,JK035,['odpt.PassengerSurvey:JR-East.KamiNakazato'],35.74684,139.74593000000002,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.KamiNakazato.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.KamiNakazato.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.KamiNakazato.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.KamiNakazato.Southbound.SaturdayHoliday']",JK,35
urn:ucode:_00001C00000000000001000003102643,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,王子,odpt.Station:JR-East.KeihinTohokuNegishi.Oji,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Oji', 'ja': '王子'}","['odpt.Railway:Toei.Arakawa', 'odpt.Railway:TokyoMetro.Namboku']",JK036,['odpt.PassengerSurvey:JR-East.Oji'],35.75212,139.73815,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Oji.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Oji.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Oji.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Oji.Southbound.SaturdayHoliday']",JK,36
urn:ucode:_00001C00000000000001000003102644,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,東十条,odpt.Station:JR-East.KeihinTohokuNegishi.HigashiJujo,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Higashi-Jujo', 'ja': '東十条'}",,JK037,['odpt.PassengerSurvey:JR-East.HigashiJujo'],35.76378,139.72677,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.HigashiJujo.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.HigashiJujo.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.HigashiJujo.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.HigashiJujo.Southbound.SaturdayHoliday']",JK,37
urn:ucode:_00001C00000000000001000003102645,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,赤羽,odpt.Station:JR-East.KeihinTohokuNegishi.Akabane,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Akabane', 'ja': '赤羽'}","['odpt.Railway:JR-East.SaikyoKawagoe', 'odpt.Railway:JR-East.ShonanShinjuku', 'odpt.Railway:JR-East.Takasaki', 'odpt.Railway:JR-East.Utsunomiya']",JK038,['odpt.PassengerSurvey:JR-East.Akabane'],35.77767,139.72093,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Akabane.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Akabane.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Akabane.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Akabane.Southbound.SaturdayHoliday']",JK,38
urn:ucode:_00001C00000000000001000003102646,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,川口,odpt.Station:JR-East.KeihinTohokuNegishi.Kawaguchi,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Kawaguchi', 'ja': '川口'}",,JK039,['odpt.PassengerSurvey:JR-East.Kawaguchi'],35.80155999999999,139.71732,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kawaguchi.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kawaguchi.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kawaguchi.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Kawaguchi.Southbound.SaturdayHoliday']",JK,39
urn:ucode:_00001C00000000000001000003102647,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,西川口,odpt.Station:JR-East.KeihinTohokuNegishi.NishiKawaguchi,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Nishi-Kawaguchi', 'ja': '西川口'}",,JK040,['odpt.PassengerSurvey:JR-East.NishiKawaguchi'],35.81544,139.70399,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.NishiKawaguchi.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.NishiKawaguchi.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.NishiKawaguchi.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.NishiKawaguchi.Southbound.SaturdayHoliday']",JK,40
urn:ucode:_00001C00000000000001000003102648,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,蕨,odpt.Station:JR-East.KeihinTohokuNegishi.Warabi,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Warabi', 'ja': '蕨'}",,JK041,['odpt.PassengerSurvey:JR-East.Warabi'],35.82803,139.6905,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Warabi.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Warabi.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Warabi.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Warabi.Southbound.SaturdayHoliday']",JK,41
urn:ucode:_00001C00000000000001000003102649,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,南浦和,odpt.Station:JR-East.KeihinTohokuNegishi.MinamiUrawa,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Minami-Urawa', 'ja': '南浦和'}",['odpt.Railway:JR-East.Musashino'],JK042,['odpt.PassengerSurvey:JR-East.MinamiUrawa'],35.84766,139.66898999999998,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.MinamiUrawa.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.MinamiUrawa.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.MinamiUrawa.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.MinamiUrawa.Southbound.SaturdayHoliday']",JK,42
urn:ucode:_00001C0000000000000100000310264A,odpt:Station,2020-05-07T09:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,浦和,odpt.Station:JR-East.KeihinTohokuNegishi.Urawa,odpt.Railway:JR-East.KeihinTohokuNegishi,odpt.Operator:JR-East,"{'en': 'Urawa', 'ja': '浦和'}","['odpt.Railway:JR-East.ShonanShinjuku', 'odpt.Railway:JR-East.Takasaki', 'odpt.Railway:JR-East.Utsunomiya']",JK043,['odpt.PassengerSurvey:JR-East.Urawa'],35.85849,139.65732,"['odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Urawa.Northbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Urawa.Northbound.SaturdayHoliday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Urawa.Southbound.Weekday', 'odpt.StationTimetable:JR-East.KeihinTohokuNegishi.Urawa.Southbound.SaturdayHoliday']",JK,43
